Name,Main category,Sub category,Valve,Level,Combined_tags
\\PIGILCollective\SACPP_CEN_LIC2330_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2330_PV CONDENSATE LEVEL
\\PIGILCollective\SACPP_CEN_PI2332_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2332_PV CONDENSATE OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2330_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PDI2330_PV DIFFERENTIAL PRESSURE
\\PIGILCollective\SACPP_CEN_TI2330_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2330_PV GAS INLET TEMPERATURE 1
\\PIGILCollective\SACPP_CEN_PI2331_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2331_PV GAS OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2336_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2336_PV GAS OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_LIC2331_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2331_PV GLYCOL LEVEL
\\PIGILCollective\SACPP_CEN_LIC2331_MV,Liquid_Processing,Glycol,Yes,0,SACPP_CEN_LIC2331_MV GLYCOL LEVEL CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2333_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2333_PV GLYCOL OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_TI2335_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2335_PV GLYCOL TEMPERATURE
\\PIGILCollective\SACPP_CEN_PI2330_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2330_PV VESSEL PRESSURE
\\PIGILCollective\SA-V2130-SACPP.Calculated P.2511ed80-b457-5f49-0294-faef261bb747,Liquid_Processing,Glycol,0,0,SA-V2130-SACPP.CALCULATED P.2511ED80-B457-5F49-0294-FAEF261BB747 CALCULATED P
\\PIGILCollective\SACPP_CEN_LIC2130_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2130_PV CONDENSATE LEVEL
\\PIGILCollective\SACPP_CEN_LIC2131_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2131_PV GLYCOL LEVEL
\\PIGILCollective\SACPP_CEN_LIC2131_MV,Liquid_Processing,Glycol,Yes,0,SACPP_CEN_LIC2131_MV GLYCOL LEVEL CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PIC2130_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2130_MV PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PIC2130_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2130_PV VESSEL PRESSURE
\\PIGILCollective\SA-V2350-SACPP.Calculated P.2511ed83-b457-5f49-0294-faef261bb747,Liquid_Processing,Glycol,0,0,SA-V2350-SACPP.CALCULATED P.2511ED83-B457-5F49-0294-FAEF261BB747 CALCULATED P
\\PIGILCollective\SACPP_CEN_LIC2350_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2350_PV CONDENSATE LEVEL
\\PIGILCollective\SACPP_CEN_LIC2351_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LIC2351_PV GLYCOL LEVEL
\\PIGILCollective\SACPP_CEN_LIC2351_MV,Liquid_Processing,Glycol,Yes,0,SACPP_CEN_LIC2351_MV GLYCOL LEVEL CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PIC2350_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2350_MV PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PIC2350_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2350_PV VESSEL PRESSURE
\\PIGILCollective\SACPP_CEN_TIC2160_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2160_PV COLUMN TEMPERATURE
\\PIGILCollective\SACPP_CEN_TIC2160_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2160_MV COLUMN TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_LI2160_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LI2160_PV GLYCOL LEVEL
\\PIGILCollective\SACPP_CEN_TIC2165_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2165_PV HOT OIL RETURN TEMPERATURE
\\PIGILCollective\SACPP_CEN_TIC2165_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2165_MV HOT OIL RETURN TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2165_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2165_PV HOT OIL SUPPLY PRESSURE
\\PIGILCollective\SACPP_CEN_FI2170_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FI2170_PV UTILITY GAS FLOW TO STRIP COLUMN
\\PIGILCollective\SACPP_CEN_PIC2161_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2161_PV UTILITY GAS PRESSURE
\\PIGILCollective\SACPP_CEN_PI2160_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2160_PV VESSEL PRESSURE
\\PIGILCollective\SACPP_CEN_PIC2160_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2160_MV VESSEL PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PIC2161_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2161_MV VESSEL PRESSURE CONTROL VALVE 2
\\PIGILCollective\SACPP_CEN_TIC2380_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2380_PV COLUMN TEMPERATURE
\\PIGILCollective\SACPP_CEN_TIC2380_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2380_MV COLUMN TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_TI2161_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_TI2161_PV GLYCOL FROM GLYCOL CONTACTOR TEMPERATURE
\\PIGILCollective\SACPP_CEN_LI2380_PV,Liquid_Processing,Glycol,0,Y,SACPP_CEN_LI2380_PV GLYCOL LEVEL
\\PIGILCollective\SACPP_CEN_TIC2385_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2385_PV HOT OIL RETURN TEMPERATURE
\\PIGILCollective\SACPP_CEN_TIC2385_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_TIC2385_MV HOT OIL RETURN TEMPERATURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2395_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2395_PV HOT OIL SUPPLY PRESSURE
\\PIGILCollective\SACPP_CEN_FI2390_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_FI2390_PV UTILITY GAS FLOW TO STRIP COLUMN
\\PIGILCollective\SACPP_CEN_PIC2381_PV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2381_PV UTILITY GAS PRESSURE
\\PIGILCollective\SACPP_CEN_PI2380_PV,Gas_Processing,Glycol,0,0,SACPP_CEN_PI2380_PV VESSEL PRESSURE
\\PIGILCollective\SACPP_CEN_PIC2380_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2380_MV VESSEL PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PIC2381_MV,Gas_Processing,Glycol,Yes,0,SACPP_CEN_PIC2381_MV VESSEL PRESSURE CONTROL VALVE 2
\\PIGILCollective\SACPP_CEN_TDIC3030_PV,Utility,Heaters,Yes,0,SACPP_CEN_TDIC3030_PV DIFFERENTIAL TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI3030A_PV,Utility,Heaters,0,0,SACPP_CEN_TI3030A_PV INLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_TI3030B_PV,Utility,Heaters,0,0,SACPP_CEN_TI3030B_PV OUTLET TEMPERATURE
\\PIGILCollective\SACPP_CEN_PDI2063_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PDI2063_PV DIFFERENTIAL PRESSURE 1
\\PIGILCollective\SACPP_CEN_PI2063_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2063_PV INLET PRESSURE
\\PIGILCollective\SACPP_CEN_PI2064_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2064_PV SAND OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2293_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PDI2293_PV DIFFERENTIAL PRESSURE 1
\\PIGILCollective\SACPP_CEN_PI2293_PV,Gas_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2293_PV INLET PRESSURE
\\PIGILCollective\SACPP_CEN_PI2294_PV,Gas_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2294_PV SAND OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_PI2066_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2066_PV CONDENSATE OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2065_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PDI2065_PV DIFFERENTIAL PRESSURE 1
\\PIGILCollective\SACPP_CEN_PDIC2065_MV,Liquid_Processing,Hydrocyclones,Yes,0,SACPP_CEN_PDIC2065_MV DIFFERENTIAL PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PDIC2065_PV,Liquid_Processing,Hydrocyclones,Yes,0,SACPP_CEN_PDIC2065_PV DIFFERENTIAL PRESSURE RATIO
\\PIGILCollective\SACPP_CEN_PI2065_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2065_PV INLET PRESSURE
\\PIGILCollective\SACPP_CEN_LIC2065_MV,Liquid_Processing,Hydrocyclones,Yes,0,SACPP_CEN_LIC2065_MV WATER OUTLET CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2067_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2067_PV WATER OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_PI2296_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2296_PV CONDENSATE OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_PDI2295_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PDI2295_PV DIFFERENTIAL PRESSURE 1
\\PIGILCollective\SACPP_CEN_PDIC2295_MV,Liquid_Processing,Hydrocyclones,Yes,0,SACPP_CEN_PDIC2295_MV DIFFERENTIAL PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PDIC2295_PV,Liquid_Processing,Hydrocyclones,Yes,0,SACPP_CEN_PDIC2295_PV DIFFERENTIAL PRESSURE RATIO
\\PIGILCollective\SACPP_CEN_PI2295_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2295_PV INLET PRESSURE
\\PIGILCollective\SACPP_CEN_LIC2295_MV,Liquid_Processing,Hydrocyclones,Yes,0,SACPP_CEN_LIC2295_MV WATER OUTLET CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2297_PV,Liquid_Processing,Hydrocyclones,0,0,SACPP_CEN_PI2297_PV WATER OUTLET PRESSURE
\\PIGILCollective\SACPP_CEN_AI2641_PV,Liquid_Processing,IGFs,0,0,SACPP_CEN_AI2641_PV ANALYZER
\\PIGILCollective\SACPP_CEN_LIC2640_PV,Liquid_Processing,IGFs,0,Y,SACPP_CEN_LIC2640_PV CONDENSATE LEVEL
\\PIGILCollective\SACPP_CEN_LIC2640_MV,Liquid_Processing,IGFs,Yes,0,SACPP_CEN_LIC2640_MV CONDENSATE OUTLET LEVEL CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2644_PV,Liquid_Processing,IGFs,0,0,SACPP_CEN_PI2644_PV VESSEL PRESSURE
\\PIGILCollective\SACPP_CEN_LIC2641_PV,Liquid_Processing,IGFs,0,Y,SACPP_CEN_LIC2641_PV WATER LEVEL
\\PIGILCollective\SACPP_CEN_FI2640_PV,Liquid_Processing,IGFs,0,0,SACPP_CEN_FI2640_PV WATER OUTLET FLOW RATE
\\PIGILCollective\SACPP_CEN_LIC2641_MV,Liquid_Processing,IGFs,Yes,0,SACPP_CEN_LIC2641_MV WATER OUTLET LEVEL CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PIC2005_PV,Gas_Processing,Launchers,Yes,0,SACPP_CEN_PIC2005_PV PRESSURE
\\PIGILCollective\SACPP_CEN_PIC2005_MV,Gas_Processing,Launchers,Yes,0,SACPP_CEN_PIC2005_MV PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2502_PV,Gas_Processing,Launchers,0,0,SACPP_CEN_PI2502_PV PRESSURE
\\PIGILCollective\SACPP_CEN_PIC2500_MV,Gas_Processing,Launchers,Yes,0,SACPP_CEN_PIC2500_MV PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2631_PV,Liquid_Processing,Launchers,0,0,SACPP_CEN_PI2631_PV PRESSURE
\\PIGILCollective\SACPP_CEN_PIC2641_PV,Liquid_Processing,Launchers,Yes,0,SACPP_CEN_PIC2641_PV PRESSURE
\\PIGILCollective\SACPP_CEN_PIC2641_MV,Liquid_Processing,Launchers,Yes,0,SACPP_CEN_PIC2641_MV PRESSURE CONTROL VALVE
\\PIGILCollective\SACPP_CEN_PI2690_PV,Liquid_Processing,Launchers,0,0,SACPP_CEN_PI2690_PV PRESSURE
\\PIGILCollective\SA-P2140-SACPP.UptimePercent.199c2bb7-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2140-SACPP.UPTIMEPERCENT.199C2BB7-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2410OUTCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2410OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_P2410OUTPOW_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2410OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2410TRQCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2410TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_P2410DCBUS_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2410DCBUS_PV VOLTAGE
\\PIGILCollective\SA-P2145-SACPP.UptimePercent.199c2bb1-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2145-SACPP.UPTIMEPERCENT.199C2BB1-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2415OUTCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2415OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_P2415OUTPOW_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2415OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2415TRQCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2415TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_P2415DCBUS_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2415DCBUS_PV VOLTAGE
\\PIGILCollective\SACPP_CEN_FIC2190_MV,Gas_Processing,Pumps,Yes,0,SACPP_CEN_FIC2190_MV DISCHARGE FLOW CONTROL VALVE
\\PIGILCollective\SACPP_CEN_FIC2190_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_FIC2190_PV DISCHARGE FLOW RATE
\\PIGILCollective\SACPP_CEN_PI2190_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_PI2190_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_SI2190_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_SI2190_PV SPEED
\\PIGILCollective\SA-P2190-SACPP.UptimePercent.199c2bab-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2190-SACPP.UPTIMEPERCENT.199C2BAB-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2190OUTCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2190OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_P2190OUTPOW_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2190OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2190TRQCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2190TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_P2190DCBUS_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2190DCBUS_PV VOLTAGE
\\PIGILCollective\SACPP_CEN_PI2195_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_PI2195_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_SI2195_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_SI2195_PV SPEED
\\PIGILCollective\SA-P2195-SACPP.UptimePercent.199c2ba5-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2195-SACPP.UPTIMEPERCENT.199C2BA5-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2195OUTCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2195OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_P2195OUTPOW_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2195OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2195TRQCUR_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2195TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_P2195DCBUS_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_P2195DCBUS_PV VOLTAGE
\\PIGILCollective\SACPP_CEN_FIC2410_MV,Gas_Processing,Pumps,Yes,0,SACPP_CEN_FIC2410_MV DISCHARGE FLOW CONTROL VALVE
\\PIGILCollective\SACPP_CEN_FIC2410_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_FIC2410_PV DISCHARGE FLOW RATE
\\PIGILCollective\SACPP_CEN_PI2410_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_PI2410_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_SI2410_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_SI2410_PV SPEED
\\PIGILCollective\SA-P2410-SACPP.UptimePercent.199c2b9f-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2410-SACPP.UPTIMEPERCENT.199C2B9F-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_PI2415_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_PI2415_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_SI2415_PV,Gas_Processing,Pumps,0,0,SACPP_CEN_SI2415_PV SPEED
\\PIGILCollective\SA-P2415-SACPP.UptimePercent.199c2b9a-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2415-SACPP.UPTIMEPERCENT.199C2B9A-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_FIC2550_MV,Liquid_Processing,Pumps,Yes,0,SACPP_CEN_FIC2550_MV DISCHARGE FLOW CONTROL VALVE
\\PIGILCollective\SACPP_CEN_FIC2550_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_FIC2550_PV DISCHARGE FLOW RATE
\\PIGILCollective\SACPP_CEN_PI2550_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2550_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_SI2550_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_SI2550_PV SPEED
\\PIGILCollective\SA-P2550-SACPP.UptimePercent.199c2b99-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2550-SACPP.UPTIMEPERCENT.199C2B99-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2550OUTCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2550OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_VI2550_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2550_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2550_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2550_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_P2550OUTPOW_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2550OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2550TRQCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2550TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_VI2550_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2550_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2550_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2550_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2550_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2550_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2550_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2550_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_P2550DCBUS_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2550DCBUS_PV VOLTAGE
\\PIGILCollective\SACPP_CEN_PI2555_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2555_PV DISCHARGE PRESSURE
\\PIGILCollective\SACPP_CEN_SI2555_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_SI2555_PV SPEED
\\PIGILCollective\SA-P2555-SACPP.UptimePercent.199c2b93-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2555-SACPP.UPTIMEPERCENT.199C2B93-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_P2555OUTCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2555OUTCUR_PV CURRENT
\\PIGILCollective\SACPP_CEN_VI2555_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2555_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2555_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2555_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_P2555OUTPOW_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2555OUTPOW_PV POWER
\\PIGILCollective\SACPP_CEN_P2555TRQCUR_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2555TRQCUR_PV TORQUE CURRENT
\\PIGILCollective\SACPP_CEN_VI2555_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2555_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2555_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2555_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2555_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2555_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2555_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2555_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_P2555DCBUS_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_P2555DCBUS_PV VOLTAGE
\\PIGILCollective\SACPP_CEN_FIC2590_MV,Liquid_Processing,Pumps,Yes,0,SACPP_CEN_FIC2590_MV DISCHARGE FLOW CONTROL VALVE
\\PIGILCollective\SACPP_CEN_FIC2590_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_FIC2590_PV DISCHARGE FLOW RATE
\\PIGILCollective\SACPP_CEN_PI2590_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2590_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2590-SACPP.UptimePercent.199c2b8d-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2590-SACPP.UPTIMEPERCENT.199C2B8D-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_VI2590_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2590_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2590_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2590_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2590_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2590_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2590_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2590_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2590_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2590_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2590_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2590_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_VI2591_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2591_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2591_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2591_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2591_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2591_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2591_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2591_BAND2_PV VIBRATION 2
\\PIGILCollective\SACPP_CEN_VI2591_BAND3_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2591_BAND3_PV VIBRATION 3
\\PIGILCollective\SACPP_CEN_VI2591_BAND4_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2591_BAND4_PV VIBRATION 4
\\PIGILCollective\SACPP_CEN_PI2595_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_PI2595_PV DISCHARGE PRESSURE
\\PIGILCollective\SA-P2595-SACPP.UptimePercent.199c2b82-3c42-5f0f-079f-4c484bc96ddd,Liquid_Processing,Pumps,0,0,SA-P2595-SACPP.UPTIMEPERCENT.199C2B82-3C42-5F0F-079F-4C484BC96DDD UPTIMEPERCENT
\\PIGILCollective\SACPP_CEN_VI2595_GAP_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2595_GAP_PV GAP VOLTAGE
\\PIGILCollective\SACPP_CEN_VI2595_OVERALL_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2595_OVERALL_PV OVERALL VIBRATION
\\PIGILCollective\SACPP_CEN_VI2595_BAND1_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2595_BAND1_PV VIBRATION 1
\\PIGILCollective\SACPP_CEN_VI2595_BAND2_PV,Liquid_Processing,Pumps,0,0,SACPP_CEN_VI2595_BAND2_PV VIBRATION 2
